Participant ID,Nouns/Predicates,TrialNEW,List,Nr,Condition,PredType,AnswerType,Word1,Word2,Rating
3,Predicates,9,4,7,2,V,DiffSubj,sterft,sterft,300
3,Predicates,10,4,8,4,V,DiffSubj,veroordeelt,veroordeelt,300
3,Predicates,11,4,7,2,A,DiffPred,geschikte,matige,-264
3,Predicates,12,4,8,3,A,DiffPred,blauwe,rode,39
3,Predicates,13,2,3,1,V,DiffPred,luistert,zingt,36
3,Predicates,14,4,3,2,V,DiffPred,citeert,brabbelt,-246
3,Predicates,15,3,8,1,A,DiffSubj,ruwe,ruwe,300
3,Predicates,16,3,7,1,V,DiffPred,ontvangt,verstuurt,150
3,Predicates,17,1,6,2,V,DiffPred,wint,wandelt,-300
3,Predicates,18,2,6,3,V,DiffSubj,zingt,zingt,300
3,Predicates,19,4,6,2,A,DiffSubj,oranje,oranje,300
3,Predicates,20,2,7,3,V,DiffSubj,onderzoekt,onderzoekt,300
3,Predicates,21,1,1,2,A,DiffPred,dramatische,enge,-138
3,Predicates,22,4,6,1,V,DiffSubj,betreedt,betreedt,300
3,Predicates,23,2,3,4,V,DiffPred,bakt,zit,-300
3,Predicates,24,4,2,2,A,DiffSubj,roze,roze,300
3,Predicates,25,1,6,4,A,DiffSubj,doffe,doffe,300
3,Predicates,26,1,7,1,V,DiffSubj,beschermt,beschermt,300
3,Predicates,27,2,3,4,A,DiffSubj,groene,groene,300
3,Predicates,28,2,1,3,V,DiffSubj,helpt,helpt,300
3,Predicates,29,4,3,4,A,DiffPred,oranje,drukke,-300
3,Predicates,30,4,1,3,V,DiffPred,vangt,gooit,141
3,Predicates,31,3,6,3,A,DiffPred,bedrieglijke,kwaadaardige,33
3,Predicates,32,1,2,2,V,DiffPred,wijst af,fluit,-300
3,Predicates,33,2,3,4,V,DiffPred,zit,bakt,-300
3,Predicates,34,3,8,4,A,DiffSubj,luidruchtige,luidruchtige,300
3,Predicates,35,4,8,1,V,DiffSubj,vangt,vangt,300
3,Predicates,36,4,7,3,A,DiffSubj,glanzende,glanzende,300
3,Predicates,37,3,7,2,A,DiffSubj,dankbare,dankbare,297
3,Predicates,38,3,2,1,A,DiffPred,zwakke,sterke,-111
3,Predicates,39,2,3,3,A,DiffSubj,vermoeide,vermoeide,300
3,Predicates,40,1,8,4,A,DiffSubj,dramatische,dramatische,300
3,Predicates,41,3,8,2,V,DiffPred,valt,springt,-48
3,Predicates,42,3,8,3,A,DiffPred,teleurgestelde,blije,-300
3,Predicates,43,1,7,1,V,DiffSubj,verdedigt,verdedigt,300
3,Predicates,44,3,8,2,A,DiffSubj,dove,dove,300
3,Predicates,45,4,7,1,A,DiffSubj,depressieve,depressieve,300
3,Predicates,46,1,8,4,A,DiffSubj,enge,enge,300
3,Predicates,47,3,6,3,A,DiffPred,kwaadaardige,bedrieglijke,-222
3,Predicates,48,2,8,4,A,DiffPred,luidruchtige,bruine,-300
3,Predicates,49,4,2,1,A,DiffPred,glimmende,glanzende,261
3,Predicates,50,2,3,3,A,DiffSubj,energieke,energieke,300
3,Predicates,51,1,7,1,A,DiffPred,sombere,depressieve,177
3,Predicates,52,3,1,3,V,DiffPred,bidt,helpt,-300
3,Predicates,53,4,6,1,A,DiffSubj,geweldige,geweldige,300
3,Predicates,54,2,3,3,V,DiffSubj,ziet,ziet,300
3,Predicates,55,2,7,4,A,DiffSubj,paarse,paarse,300
3,Predicates,56,1,8,4,V,DiffPred,veroordeelt,typt,-300
3,Predicates,57,4,1,4,V,DiffPred,valt aan,danst,-300
3,Predicates,58,3,1,4,V,DiffSubj,valt,valt,300
3,Predicates,59,3,7,4,V,DiffSubj,vermoordt,vermoordt,300
3,Predicates,60,2,1,2,V,DiffPred,bereidt,schildert,-300
3,Predicates,61,3,3,4,A,DiffPred,groene,gladde,-300
3,Predicates,62,4,1,4,A,DiffSubj,botte,botte,300
3,Predicates,63,4,1,4,A,DiffPred,botte,onbeleefde,150
3,Predicates,64,4,7,4,A,DiffPred,roze,trage,-300
3,Predicates,65,4,1,4,A,DiffSubj,onbeleefde,onbeleefde,300
3,Predicates,66,4,3,2,V,DiffPred,brabbelt,citeert,-252
3,Predicates,67,4,7,3,A,DiffSubj,glimmende,glimmende,300
3,Predicates,68,1,6,4,V,DiffSubj,citeert,citeert,300
3,Predicates,69,1,1,1,V,DiffPred,drinkt,eet,120
3,Predicates,70,2,3,3,V,DiffPred,pakt,ziet,-267
3,Predicates,71,2,1,1,V,DiffSubj,koopt,koopt,300
3,Predicates,72,1,7,4,V,DiffSubj,wijst af,wijst af,300
3,Predicates,73,1,1,3,A,DiffPred,heldhaftige,dappere,255
3,Predicates,74,4,3,4,V,DiffSubj,wandelt,wandelt,300
3,Predicates,75,4,7,3,V,DiffPred,verstopt,verbergt,261
3,Predicates,76,2,7,1,A,DiffSubj,magere,magere,300
3,Predicates,77,3,7,1,V,DiffPred,verstuurt,ontvangt,63
3,Predicates,78,2,3,3,V,DiffSubj,pakt,pakt,300
3,Predicates,79,1,6,4,V,DiffSubj,brabbelt,brabbelt,300
3,Predicates,80,3,8,4,A,DiffSubj,bruine,bruine,300
3,Predicates,81,3,7,2,A,DiffSubj,trouwe,trouwe,300
3,Predicates,82,4,6,4,A,DiffPred,doffe,nieuwe,-300
3,Predicates,83,3,8,3,A,DiffSubj,teleurgestelde,teleurgestelde,300
3,Predicates,84,2,7,4,A,DiffSubj,glinsterende,glinsterende,300
3,Predicates,85,2,3,4,V,DiffSubj,bakt,bakt,300
3,Predicates,86,1,1,2,A,DiffPred,enge,dramatische,-105
3,Predicates,87,4,6,1,V,DiffSubj,verlaat,verlaat,300
3,Predicates,88,4,7,2,A,DiffSubj,geschikte,geschikte,300
3,Predicates,89,2,8,3,V,DiffPred,koopt,krijgt,30
3,Predicates,90,2,3,4,V,DiffSubj,zit,zit,300
3,Predicates,91,3,3,2,V,DiffSubj,besproeit,besproeit,300
3,Predicates,92,4,7,3,V,DiffPred,verbergt,verstopt,261
3,Predicates,93,4,2,4,V,DiffPred,sterft,fraudeert,-300
3,Predicates,94,3,8,3,A,DiffSubj,blije,blije,300
3,Predicates,95,2,6,3,V,DiffSubj,luistert,luistert,300
3,Predicates,96,1,6,4,A,DiffSubj,nieuwe,nieuwe,300
3,Predicates,97,2,3,1,V,DiffPred,zingt,luistert,63
3,Predicates,98,4,7,1,V,DiffPred,verdedigt,beschermt,210
3,Predicates,99,2,3,2,V,DiffPred,besproeit,geeft,-189
3,Predicates,100,1,1,1,A,DiffSubj,blauwe,blauwe,300
3,Predicates,101,4,7,4,A,DiffPred,trage,roze,-300
3,Predicates,102,3,7,1,A,DiffPred,magere,leuke,-300
3,Predicates,103,3,8,3,A,DiffPred,blije,teleurgestelde,39
3,Predicates,104,4,3,4,V,DiffSubj,wint,wint,300
3,Predicates,105,1,7,1,A,DiffPred,depressieve,sombere,159
3,Predicates,106,2,3,3,V,DiffPred,ziet,pakt,-279
3,Predicates,107,1,1,3,A,DiffPred,dappere,heldhaftige,249
3,Predicates,108,4,7,1,A,DiffSubj,sombere,sombere,300
3,Predicates,109,1,3,3,A,DiffPred,fantastische,geweldige,285
3,Predicates,110,4,3,4,A,DiffPred,drukke,oranje,-300
3,Predicates,111,4,3,1,V,DiffPred,hypnotiseert,betovert,108
3,Predicates,112,4,6,3,A,DiffSubj,verdrietige,verdrietige,300
3,Predicates,113,2,7,4,A,DiffPred,glinsterende,paarse,-300
3,Predicates,114,3,1,4,A,DiffPred,knappe,dove,-300
3,Predicates,115,1,1,1,A,DiffSubj,rode,rode,300
3,Predicates,116,2,7,2,V,DiffPred,kookt,traint,-243
3,Predicates,117,1,1,1,V,DiffPred,eet,drinkt,114
3,Predicates,118,3,8,4,V,DiffSubj,bereidt,bereidt,300
3,Predicates,119,3,1,4,A,DiffPred,dove,knappe,-300
3,Predicates,120,1,2,2,V,DiffPred,fluit,wijst af,-300
3,Predicates,121,2,8,3,V,DiffPred,krijgt,koopt,-240
3,Predicates,122,2,1,2,V,DiffPred,schildert,bereidt,-270
3,Predicates,123,4,2,4,V,DiffPred,fraudeert,sterft,-300
3,Predicates,124,4,1,1,V,DiffSubj,eet,eet,300
3,Predicates,125,2,7,1,A,DiffSubj,leuke,leuke,300
3,Predicates,126,2,1,1,V,DiffSubj,krijgt,krijgt,300
3,Predicates,127,4,1,4,V,DiffPred,danst,valt aan,-300
3,Predicates,128,4,7,2,A,DiffPred,matige,geschikte,-210
3,Predicates,129,1,3,1,A,DiffPred,boze,verdrietige,36
3,Predicates,130,1,6,2,V,DiffPred,wandelt,wint,-300
3,Predicates,131,1,8,2,V,DiffSubj,danst,danst,300
3,Predicates,132,4,8,3,A,DiffPred,rode,blauwe,102
3,Predicates,133,2,6,4,A,DiffPred,jonge,zachte,-276
3,Predicates,134,2,6,1,A,DiffPred,vermoeide,energieke,123
3,Predicates,135,3,1,3,V,DiffPred,helpt,bidt,-300
3,Predicates,136,4,6,4,A,DiffPred,nieuwe,doffe,-300
3,Predicates,137,3,7,1,A,DiffPred,leuke,magere,-300
3,Predicates,138,4,6,2,A,DiffSubj,drukke,drukke,300
3,Predicates,139,3,8,2,A,DiffSubj,knappe,knappe,300
3,Predicates,140,4,8,1,A,DiffSubj,dappere,dappere,300
3,Predicates,141,4,3,1,V,DiffPred,betovert,hypnotiseert,159
3,Predicates,142,2,3,1,A,DiffSubj,kwaadaardige,kwaadaardige,300
3,Predicates,143,3,3,4,A,DiffPred,gladde,groene,-300
3,Predicates,144,3,3,2,A,DiffSubj,zachte,zachte,300
3,Predicates,145,4,6,3,A,DiffSubj,boze,boze,300
3,Predicates,146,4,1,3,V,DiffPred,gooit,vangt,99
3,Predicates,147,2,7,2,V,DiffPred,traint,kookt,-279
3,Predicates,148,2,8,4,A,DiffPred,bruine,luidruchtige,-300
3,Predicates,149,3,7,3,A,DiffSubj,sterke,sterke,300
3,Predicates,150,3,8,1,A,DiffPred,ruwe,harde,240
3,Predicates,151,2,7,4,A,DiffPred,paarse,glinsterende,-300
3,Predicates,152,2,3,4,A,DiffSubj,gladde,gladde,300
3,Predicates,153,4,8,1,V,DiffSubj,gooit,gooit,300
3,Predicates,154,3,3,2,V,DiffSubj,geeft,geeft,300
3,Predicates,155,3,2,1,A,DiffPred,sterke,zwakke,114
3,Predicates,156,3,7,4,V,DiffPred,schrijft,vermoordt,-300
3,Predicates,157,3,7,4,V,DiffSubj,schrijft,schrijft,300
3,Predicates,158,1,2,1,V,DiffSubj,verbergt,verbergt,300
3,Predicates,159,1,3,1,A,DiffPred,verdrietige,boze,51
3,Predicates,160,3,7,2,A,DiffPred,trouwe,dankbare,-84
3,Predicates,161,3,2,4,V,DiffSubj,kookt,kookt,300
3,Predicates,162,1,8,2,V,DiffSubj,valt aan,valt aan,300
3,Predicates,163,4,7,2,A,DiffSubj,matige,matige,300
3,Predicates,164,3,7,2,A,DiffPred,dankbare,trouwe,-69
3,Predicates,165,4,7,2,V,DiffSubj,fraudeert,fraudeert,300
3,Predicates,166,1,3,3,A,DiffPred,geweldige,fantastische,261
3,Predicates,167,4,6,1,V,DiffPred,verlaat,betreedt,69
3,Predicates,168,2,3,1,A,DiffSubj,bedrieglijke,bedrieglijke,300
3,Predicates,169,2,6,4,A,DiffPred,zachte,jonge,27
3,Predicates,170,4,8,1,A,DiffSubj,heldhaftige,heldhaftige,300
3,Predicates,171,4,1,1,V,DiffSubj,drinkt,drinkt,300
3,Predicates,172,1,3,1,V,DiffSubj,betovert,betovert,300
3,Predicates,173,3,7,3,A,DiffSubj,zwakke,zwakke,300
3,Predicates,174,3,7,4,V,DiffPred,vermoordt,schrijft,-300
3,Predicates,175,3,2,3,V,DiffSubj,verstuurt,verstuurt,300
3,Predicates,176,4,2,2,A,DiffSubj,trage,trage,300
3,Predicates,177,2,7,3,V,DiffSubj,controleert,controleert,300
3,Predicates,178,4,7,1,V,DiffPred,beschermt,verdedigt,270
3,Predicates,179,3,3,2,A,DiffSubj,jonge,jonge,300
3,Predicates,180,3,8,4,V,DiffSubj,schildert,schildert,300
3,Predicates,181,4,6,1,V,DiffPred,betreedt,verlaat,69
3,Predicates,182,2,1,3,V,DiffSubj,bidt,bidt,300
3,Predicates,183,2,2,1,V,DiffPred,onderzoekt,controleert,171
3,Predicates,184,3,8,1,A,DiffPred,harde,ruwe,264
3,Predicates,185,3,8,1,A,DiffSubj,harde,harde,300
3,Predicates,186,3,1,4,V,DiffSubj,springt,springt,300
3,Predicates,187,1,7,4,V,DiffSubj,fluit,fluit,300
3,Predicates,188,1,2,1,V,DiffSubj,verstopt,verstopt,300
3,Predicates,189,4,8,4,V,DiffSubj,typt,typt,300
3,Predicates,190,3,2,3,V,DiffSubj,ontvangt,ontvangt,300
3,Predicates,191,2,3,2,V,DiffPred,geeft,besproeit,-225
3,Predicates,192,3,2,4,V,DiffSubj,traint,traint,300
4,Nouns,1,1,6,4,A,DiffSubj,bezoeker,acteur,-54
4,Nouns,2,3,6,2,A,DiffPred,prins,prins,300
4,Nouns,3,1,3,3,A,DiffSubj,psycholoog,kind,-252
4,Nouns,4,4,1,4,A,DiffSubj,redacteur,schrijver,108
4,Nouns,5,1,6,2,A,DiffSubj,prinses,prins,123
4,Nouns,6,1,7,4,A,DiffPred,orthodontist,orthodontist,297
4,Nouns,7,4,7,4,A,DiffPred,activist,activist,300
4,Nouns,8,1,3,3,A,DiffPred,psycholoog,psycholoog,300
4,Nouns,9,2,1,1,A,DiffSubj,jongen,meisje,-120
4,Nouns,10,4,3,1,A,Opposite,koning,hertog,-42
4,Nouns,11,3,2,4,A,DiffSubj,brandweerman,dirigent,-18
4,Nouns,12,2,3,1,A,DiffPred,koning,koning,297
4,Nouns,13,3,8,2,A,DiffSubj,huisarts,chirurg,105
4,Nouns,14,3,7,2,A,DiffSubj,acrobaat,goochelaar,93
4,Nouns,15,3,7,3,A,DiffSubj,orthodontist,gijzelaar,-78
4,Nouns,16,2,6,1,A,DiffPred,groenteman,groenteman,300
4,Nouns,17,3,8,1,A,DiffPred,huisarts,huisarts,300
4,Nouns,18,2,3,1,A,DiffPred,hertog,hertog,300
4,Nouns,19,4,1,4,A,DiffPred,schrijver,schrijver,291
4,Nouns,20,4,6,2,A,DiffSubj,groenteman,slager,-138
4,Nouns,21,4,2,2,A,DiffSubj,student,scholier,171
4,Nouns,22,4,7,2,A,DiffPred,monteur,monteur,225
4,Nouns,23,4,8,3,A,DiffPred,verpleegster,verpleegster,255
4,Nouns,24,2,6,4,A,DiffPred,jager,jager,258
4,Nouns,25,4,1,4,A,DiffPred,redacteur,redacteur,258
4,Nouns,26,2,3,4,A,DiffSubj,piraat,smid,135
4,Nouns,27,2,3,4,A,DiffPred,smid,smid,291
4,Nouns,28,4,2,2,A,DiffSubj,scholier,student,159
4,Nouns,29,1,1,2,A,DiffPred,vader,vader,276
4,Nouns,30,1,1,2,A,DiffPred,moeder,moeder,258
4,Nouns,31,3,7,2,A,DiffSubj,goochelaar,acrobaat,36
4,Nouns,32,3,8,3,A,DiffPred,minister,minister,294
4,Nouns,33,3,6,3,A,DiffPred,acteur,acteur,264
4,Nouns,34,4,8,1,A,DiffSubj,stalker,crimineel,-78
4,Nouns,35,4,6,3,A,DiffSubj,kapper,jager,-141
4,Nouns,36,1,1,3,A,DiffSubj,slachtoffer,inspecteur,-51
4,Nouns,37,1,3,1,A,DiffPred,machinist,machinist,282
4,Nouns,38,1,6,4,A,DiffSubj,acteur,bezoeker,81
4,Nouns,39,2,1,1,A,DiffSubj,meisje,jongen,-180
4,Nouns,40,3,8,1,A,DiffPred,chirurg,chirurg,273
4,Nouns,41,1,1,1,A,DiffSubj,vader,moeder,-75
4,Nouns,42,3,7,3,A,DiffSubj,gijzelaar,orthodontist,-78
4,Nouns,43,4,2,4,A,DiffPred,meester,meester,288
4,Nouns,44,4,8,1,A,DiffPred,crimineel,crimineel,285
4,Nouns,45,2,3,4,A,DiffPred,piraat,piraat,261
4,Nouns,46,4,2,4,A,DiffPred,slaaf,slaaf,264
4,Nouns,47,3,6,3,A,DiffPred,bezoeker,bezoeker,252
4,Nouns,48,2,1,1,A,DiffPred,meisje,meisje,255
4,Nouns,49,2,8,4,A,DiffSubj,leraar,verpleegster,-150
4,Nouns,50,4,7,4,A,DiffPred,moordenaar,moordenaar,270
4,Nouns,51,4,2,1,A,DiffPred,scholier,scholier,279
4,Nouns,52,3,2,3,A,DiffPred,dirigent,dirigent,270
4,Nouns,53,4,7,2,A,DiffPred,agent,agent,267
4,Nouns,54,4,2,1,A,DiffPred,student,student,177
4,Nouns,55,3,2,1,A,DiffPred,zanger,zanger,219
4,Nouns,56,1,1,1,A,DiffSubj,moeder,vader,-108
4,Nouns,57,3,2,1,A,DiffPred,gitarist,gitarist,249
4,Nouns,58,3,8,2,A,DiffSubj,chirurg,huisarts,117
4,Nouns,59,1,3,3,A,DiffPred,kind,kind,279
4,Nouns,60,4,6,2,A,DiffSubj,slager,groenteman,-93
4,Nouns,61,3,8,3,A,DiffPred,dief,dief,246
4,Nouns,62,2,7,1,A,DiffSubj,agent,monteur,-201
4,Nouns,63,2,2,4,A,DiffSubj,meester,slaaf,-141
4,Nouns,64,3,2,4,A,DiffSubj,dirigent,brandweerman,-60
4,Nouns,65,3,7,2,A,DiffPred,acrobaat,acrobaat,270
4,Nouns,66,3,8,4,A,DiffSubj,dief,minister,-276
4,Nouns,67,2,1,1,A,DiffPred,jongen,jongen,273
4,Nouns,68,1,1,3,A,DiffPred,inspecteur,inspecteur,261
4,Nouns,69,2,7,4,A,DiffSubj,activist,moordenaar,-177
4,Nouns,70,2,6,1,A,DiffPred,slager,slager,282
4,Nouns,71,1,7,4,A,DiffPred,gijzelaar,gijzelaar,270
4,Nouns,72,2,7,4,A,DiffSubj,moordenaar,activist,-219
4,Nouns,73,2,7,1,A,DiffSubj,monteur,agent,48
4,Nouns,74,1,3,3,A,DiffSubj,kind,psycholoog,-156
4,Nouns,75,4,1,4,A,DiffSubj,schrijver,redacteur,153
4,Nouns,76,3,8,4,A,DiffSubj,minister,dief,-141
4,Nouns,77,2,6,4,A,DiffPred,kapper,kapper,267
4,Nouns,78,3,3,2,A,DiffSubj,conducteur,machinist,105
4,Nouns,79,1,1,3,A,DiffSubj,inspecteur,slachtoffer,-114
4,Nouns,80,3,6,2,A,DiffPred,prinses,prinses,270
4,Nouns,81,2,2,4,A,DiffSubj,slaaf,meester,-159
4,Nouns,82,4,6,3,A,DiffSubj,jager,kapper,57
4,Nouns,83,4,8,1,A,DiffSubj,crimineel,stalker,228
4,Nouns,84,3,2,3,A,DiffPred,brandweerman,brandweerman,243
4,Nouns,85,3,3,2,A,DiffSubj,machinist,conducteur,75
4,Nouns,86,4,8,1,A,DiffPred,stalker,stalker,189
4,Nouns,87,2,3,1,A,DiffSubj,hertog,koning,156
4,Nouns,88,1,3,1,A,DiffPred,conducteur,conducteur,246
4,Nouns,89,1,1,3,A,DiffPred,slachtoffer,slachtoffer,246
4,Nouns,90,3,7,2,A,DiffPred,goochelaar,goochelaar,240
4,Nouns,91,2,3,4,A,DiffSubj,smid,piraat,-51
4,Nouns,92,3,2,1,A,DiffSubj,gitarist,zanger,72
4,Nouns,93,4,8,3,A,DiffPred,leraar,leraar,228
4,Nouns,94,2,8,4,A,DiffSubj,verpleegster,leraar,-45
4,Nouns,95,3,2,1,A,DiffSubj,zanger,gitarist,132
4,Nouns,96,1,6,2,A,DiffSubj,prins,prinses,132
4,Predicates,1,4,3,4,V,DiffSubj,wint,wint,270
4,Predicates,2,1,8,4,A,DiffSubj,dramatische,dramatische,183
4,Predicates,3,4,6,1,V,DiffSubj,verlaat,verlaat,270
4,Predicates,4,3,7,2,A,DiffPred,dankbare,trouwe,-48
4,Predicates,5,2,3,3,A,DiffSubj,energieke,energieke,273
4,Predicates,6,4,2,2,A,DiffSubj,trage,trage,270
4,Predicates,7,3,7,4,V,DiffSubj,vermoordt,vermoordt,234
4,Predicates,8,1,3,3,A,DiffPred,fantastische,geweldige,162
4,Predicates,9,3,7,1,A,DiffPred,leuke,magere,-138
4,Predicates,10,4,1,4,V,DiffPred,danst,valt aan,72
4,Predicates,11,4,7,2,A,DiffPred,matige,geschikte,-153
4,Predicates,12,2,2,1,V,DiffPred,controleert,onderzoekt,117
4,Predicates,13,2,3,4,A,DiffSubj,gladde,gladde,240
4,Predicates,14,3,2,1,A,DiffPred,sterke,zwakke,-201
4,Predicates,15,4,3,4,A,DiffPred,drukke,oranje,54
4,Predicates,16,2,7,4,A,DiffSubj,paarse,paarse,285
4,Predicates,17,2,7,3,V,DiffSubj,controleert,controleert,240
4,Predicates,18,3,3,4,A,DiffPred,groene,gladde,57
4,Predicates,19,2,3,3,V,DiffSubj,pakt,pakt,276
4,Predicates,20,3,2,4,V,DiffSubj,kookt,kookt,267
4,Predicates,21,3,2,4,V,DiffSubj,traint,traint,267
4,Predicates,22,2,3,3,V,DiffPred,ziet,pakt,78
4,Predicates,23,3,8,3,A,DiffSubj,teleurgestelde,teleurgestelde,261
4,Predicates,24,3,3,2,V,DiffSubj,geeft,geeft,255
4,Predicates,25,3,7,4,V,DiffPred,vermoordt,schrijft,-129
4,Predicates,26,4,7,3,A,DiffSubj,glanzende,glanzende,255
4,Predicates,27,4,6,2,A,DiffSubj,drukke,drukke,189
4,Predicates,28,1,8,2,V,DiffSubj,danst,danst,219
4,Predicates,29,4,7,1,A,DiffSubj,sombere,sombere,204
4,Predicates,30,4,1,4,A,DiffPred,onbeleefde,botte,84
4,Predicates,31,3,3,2,V,DiffSubj,besproeit,besproeit,237
4,Predicates,32,1,7,4,V,DiffSubj,wijst af,wijst af,252
4,Predicates,33,1,1,2,A,DiffPred,dramatische,enge,90
4,Predicates,34,1,2,2,V,DiffPred,fluit,wijst af,-219
4,Predicates,35,3,7,3,A,DiffSubj,sterke,sterke,282
4,Predicates,36,3,1,4,V,DiffSubj,valt,valt,120
4,Predicates,37,2,8,4,A,DiffPred,luidruchtige,bruine,-135
4,Predicates,38,4,1,1,V,DiffSubj,drinkt,drinkt,261
4,Predicates,39,3,6,3,A,DiffPred,bedrieglijke,kwaadaardige,69
4,Predicates,40,1,1,2,A,DiffPred,enge,dramatische,57
4,Predicates,41,2,1,2,V,DiffPred,schildert,bereidt,-66
4,Predicates,42,3,2,3,V,DiffSubj,verstuurt,verstuurt,282
4,Predicates,43,3,8,4,V,DiffSubj,bereidt,bereidt,261
4,Predicates,44,2,3,3,V,DiffPred,pakt,ziet,-42
4,Predicates,45,2,7,2,V,DiffPred,traint,kookt,72
4,Predicates,46,4,6,1,A,DiffSubj,geweldige,geweldige,267
4,Predicates,47,1,6,2,V,DiffPred,wint,wandelt,-69
4,Predicates,48,2,1,1,V,DiffSubj,koopt,koopt,264
4,Predicates,49,4,8,3,A,DiffPred,blauwe,rode,-138
4,Predicates,50,1,6,2,V,DiffPred,wandelt,wint,60
4,Predicates,51,4,1,3,V,DiffPred,vangt,gooit,111
4,Predicates,52,4,2,2,A,DiffSubj,roze,roze,270
4,Predicates,53,1,6,4,V,DiffSubj,citeert,citeert,273
4,Predicates,54,4,7,1,A,DiffSubj,depressieve,depressieve,285
4,Predicates,55,2,7,1,A,DiffSubj,magere,magere,276
4,Predicates,56,3,8,1,A,DiffSubj,ruwe,ruwe,276
4,Predicates,57,1,7,1,A,DiffPred,depressieve,sombere,249
4,Predicates,58,4,7,2,V,DiffSubj,fraudeert,fraudeert,294
4,Predicates,59,3,8,4,A,DiffSubj,bruine,bruine,285
4,Predicates,60,4,3,1,V,DiffPred,betovert,hypnotiseert,93
4,Predicates,61,3,8,2,V,DiffPred,springt,valt,-132
4,Predicates,62,3,7,1,A,DiffPred,magere,leuke,126
4,Predicates,63,3,1,4,A,DiffPred,knappe,dove,-72
4,Predicates,64,2,7,2,V,DiffPred,kookt,traint,-87
4,Predicates,65,2,3,4,V,DiffPred,zit,bakt,-222
4,Predicates,66,4,6,1,V,DiffSubj,betreedt,betreedt,276
4,Predicates,67,4,7,2,V,DiffSubj,sterft,sterft,279
4,Predicates,68,4,3,2,V,DiffPred,citeert,brabbelt,-93
4,Predicates,69,3,3,4,A,DiffPred,gladde,groene,63
4,Predicates,70,3,1,4,A,DiffPred,dove,knappe,-96
4,Predicates,71,3,8,1,A,DiffSubj,harde,harde,267
4,Predicates,72,2,3,4,A,DiffSubj,groene,groene,279
4,Predicates,73,2,7,3,V,DiffSubj,onderzoekt,onderzoekt,273
4,Predicates,74,3,3,2,A,DiffSubj,jonge,jonge,267
4,Predicates,75,4,3,4,A,DiffPred,oranje,drukke,42
4,Predicates,76,4,2,1,A,DiffPred,glimmende,glanzende,126
4,Predicates,77,1,1,1,V,DiffPred,drinkt,eet,42
4,Predicates,78,4,1,1,V,DiffSubj,eet,eet,279
4,Predicates,79,3,8,1,A,DiffPred,ruwe,harde,105
4,Predicates,80,3,7,4,V,DiffPred,schrijft,vermoordt,-168
4,Predicates,81,4,2,4,V,DiffPred,sterft,fraudeert,-264
4,Predicates,82,2,6,1,A,DiffPred,vermoeide,energieke,-123
4,Predicates,83,4,7,1,V,DiffPred,beschermt,verdedigt,-171
4,Predicates,84,4,8,1,V,DiffSubj,vangt,vangt,282
4,Predicates,85,4,2,4,V,DiffPred,fraudeert,sterft,-246
4,Predicates,86,1,7,1,V,DiffSubj,verdedigt,verdedigt,282
4,Predicates,87,4,3,2,V,DiffPred,brabbelt,citeert,-105
4,Predicates,88,2,7,1,A,DiffSubj,leuke,leuke,273
4,Predicates,89,2,8,3,V,DiffPred,koopt,krijgt,33
4,Predicates,90,2,7,4,A,DiffSubj,glinsterende,glinsterende,279
4,Predicates,91,3,7,4,V,DiffSubj,schrijft,schrijft,267
4,Predicates,92,4,6,4,A,DiffPred,nieuwe,doffe,-54
4,Predicates,93,2,3,2,V,DiffPred,geeft,besproeit,90
4,Predicates,94,4,6,1,A,DiffSubj,fantastische,fantastische,279
4,Predicates,95,4,6,3,A,DiffSubj,verdrietige,verdrietige,288
4,Predicates,96,4,6,1,V,DiffPred,betreedt,verlaat,-186
4,Predicates,97,1,6,4,V,DiffSubj,brabbelt,brabbelt,282
4,Predicates,98,4,1,4,A,DiffSubj,onbeleefde,onbeleefde,267
4,Predicates,99,2,1,3,V,DiffSubj,bidt,bidt,270
4,Predicates,100,2,6,4,A,DiffPred,zachte,jonge,-150
4,Predicates,101,1,8,2,V,DiffSubj,valt aan,valt aan,273
4,Predicates,102,4,3,4,V,DiffSubj,wandelt,wandelt,270
4,Predicates,103,2,8,3,V,DiffPred,krijgt,koopt,-114
4,Predicates,104,2,7,4,A,DiffPred,glinsterende,paarse,-102
4,Predicates,105,4,6,1,V,DiffPred,verlaat,betreedt,-135
4,Predicates,106,4,1,4,A,DiffSubj,botte,botte,276
4,Predicates,107,2,3,1,A,DiffSubj,kwaadaardige,kwaadaardige,282
4,Predicates,108,1,2,1,V,DiffSubj,verbergt,verbergt,288
4,Predicates,109,2,3,4,V,DiffSubj,bakt,bakt,276
4,Predicates,110,4,7,3,V,DiffPred,verstopt,verbergt,-39
4,Predicates,111,3,8,3,A,DiffPred,teleurgestelde,blije,69
4,Predicates,112,4,6,4,A,DiffPred,doffe,nieuwe,-33
4,Predicates,113,1,1,3,A,DiffPred,heldhaftige,dappere,48
4,Predicates,114,4,7,2,A,DiffSubj,geschikte,geschikte,276
4,Predicates,115,2,1,3,V,DiffSubj,helpt,helpt,294
4,Predicates,116,4,7,4,A,DiffPred,roze,trage,-207
4,Predicates,117,1,3,1,V,DiffSubj,hypnotiseert,hypnotiseert,285
4,Predicates,118,3,7,2,A,DiffSubj,dankbare,dankbare,273
4,Predicates,119,3,8,3,A,DiffSubj,blije,blije,267
4,Predicates,120,3,7,1,V,DiffPred,verstuurt,ontvangt,105
